# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] mean_pz[MeV/c] emitt_ emitt_y 
2.4998446910e-02 5.6121211110e+00 6.6912571824e+00 7.5380000000e+03 6.3885551769e+01 1.1786205083e+00 1.6754772882e+00 2.8149126267e+02 8.5978054252e-02 6.8410422704e-02 -3.6777713630e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.5307069711e-02 5.6101464450e+00 6.6899392918e+00 7.5380000000e+03 6.3885551769e+01 1.1777930304e+00 1.6748163606e+00 2.8149126267e+02 8.5930983433e-02 6.8385157316e-02 -3.6778414292e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.5615692513e-02 5.6081721655e+00 6.6886216285e+00 7.5380000000e+03 6.3885551769e+01 1.1769660048e+00 1.6741556772e+00 2.8149126267e+02 8.5883912613e-02 6.8359891928e-02 -3.6779114955e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.5924315314e-02 5.6061982732e+00 6.6873041927e+00 7.5380000000e+03 6.3885551769e+01 1.1761394316e+00 1.6734952380e+00 2.8149126267e+02 8.5836841794e-02 6.8334626539e-02 -3.6779815618e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.6232938115e-02 5.6042247683e+00 6.6859869844e+00 7.5380000000e+03 6.3885551769e+01 1.1753133107e+00 1.6728350429e+00 2.8149126267e+02 8.5789770974e-02 6.8309361151e-02 -3.6780516281e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.6541560917e-02 5.6022516513e+00 6.6846700038e+00 7.5380000000e+03 6.3885551769e+01 1.1744876422e+00 1.6721750920e+00 2.8149126267e+02 8.5742700155e-02 6.8284095763e-02 -3.6781216944e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.6850183718e-02 5.6002789226e+00 6.6833532510e+00 7.5380000000e+03 6.3885551769e+01 1.1736624261e+00 1.6715153853e+00 2.8149126267e+02 8.5695629335e-02 6.8258830375e-02 -3.6781917606e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.7158806520e-02 5.5983065826e+00 6.6820367262e+00 7.5380000000e+03 6.3885551769e+01 1.1728376623e+00 1.6708559227e+00 2.8149126267e+02 8.5648558515e-02 6.8233564987e-02 -3.6782618269e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.7467429321e-02 5.5963346317e+00 6.6807204294e+00 7.5380000000e+03 6.3885551769e+01 1.1720133508e+00 1.6701967044e+00 2.8149126267e+02 8.5601487696e-02 6.8208299598e-02 -3.6783318932e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.7776052122e-02 5.5943630704e+00 6.6794043609e+00 7.5380000000e+03 6.3885551769e+01 1.1711894918e+00 1.6695377302e+00 2.8149126267e+02 8.5554416876e-02 6.8183034210e-02 -3.6784019595e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.8084674924e-02 5.5923918990e+00 6.6780885208e+00 7.5380000000e+03 6.3885551769e+01 1.1703660851e+00 1.6688790001e+00 2.8149126267e+02 8.5507346057e-02 6.8157768822e-02 -3.6784720258e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.8393297725e-02 5.5904211179e+00 6.6767729092e+00 7.5380000000e+03 6.3885551769e+01 1.1695431307e+00 1.6682205143e+00 2.8149126267e+02 8.5460275237e-02 6.8132503434e-02 -3.6785420920e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.8701920526e-02 5.5884507276e+00 6.6754575262e+00 7.5380000000e+03 6.3885551769e+01 1.1687206287e+00 1.6675622726e+00 2.8149126267e+02 8.5413204418e-02 6.8107238046e-02 -3.6786121583e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.9010543328e-02 5.5864807285e+00 6.6741423720e+00 7.5380000000e+03 6.3885551769e+01 1.1678985791e+00 1.6669042751e+00 2.8149126267e+02 8.5366133598e-02 6.8081972657e-02 -3.6786822246e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.9319166129e-02 5.5845111209e+00 6.6728274466e+00 7.5380000000e+03 6.3885551769e+01 1.1670769818e+00 1.6662465217e+00 2.8149126267e+02 8.5319062779e-02 6.8056707269e-02 -3.6787522909e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.9627788930e-02 5.5825419054e+00 6.6715127504e+00 7.5380000000e+03 6.3885551769e+01 1.1662558369e+00 1.6655890125e+00 2.8149126267e+02 8.5271991959e-02 6.8031441881e-02 -3.6788223572e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
2.9936411732e-02 5.5805730823e+00 6.6701982833e+00 7.5380000000e+03 6.3885551769e+01 1.1654351443e+00 1.6649317475e+00 2.8149126267e+02 8.5224921139e-02 6.8006176493e-02 -3.6788924234e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.0245034533e-02 5.5786046521e+00 6.6688840455e+00 7.5380000000e+03 6.3885551769e+01 1.1646149041e+00 1.6642747267e+00 2.8149126268e+02 8.5177850320e-02 6.7980911105e-02 -3.6789624897e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.0553657334e-02 5.5766366150e+00 6.6675700371e+00 7.5380000000e+03 6.3885551769e+01 1.1637951162e+00 1.6636179501e+00 2.8149126268e+02 8.5130779500e-02 6.7955645716e-02 -3.6790325560e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.0862280136e-02 5.5746689717e+00 6.6662562584e+00 7.5380000000e+03 6.3885551769e+01 1.1629757808e+00 1.6629614176e+00 2.8149126268e+02 8.5083708681e-02 6.7930380328e-02 -3.6791026223e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.1170902937e-02 5.5727017224e+00 6.6649427093e+00 7.5380000000e+03 6.3885551769e+01 1.1621568976e+00 1.6623051293e+00 2.8149126268e+02 8.5036637861e-02 6.7905114940e-02 -3.6791726886e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.1479525739e-02 5.5707348677e+00 6.6636293901e+00 7.5380000000e+03 6.3885551769e+01 1.1613384669e+00 1.6616490851e+00 2.8149126268e+02 8.4989567042e-02 6.7879849552e-02 -3.6792427548e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.1788148540e-02 5.5687684079e+00 6.6623163010e+00 7.5380000000e+03 6.3885551769e+01 1.1605204884e+00 1.6609932852e+00 2.8149126268e+02 8.4942496222e-02 6.7854584163e-02 -3.6793128211e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2096771341e-02 5.5668023434e+00 6.6610034419e+00 7.5380000000e+03 6.3885551769e+01 1.1597029624e+00 1.6603377294e+00 2.8149126268e+02 8.4895425403e-02 6.7829318775e-02 -3.6793828874e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2405394143e-02 5.5648366746e+00 6.6596908131e+00 7.5380000000e+03 6.3885551769e+01 1.1588858887e+00 1.6596824177e+00 2.8149126268e+02 8.4848354583e-02 6.7804053387e-02 -3.6794529537e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2714016944e-02 5.5628714021e+00 6.6583784147e+00 7.5380000000e+03 6.3885551769e+01 1.1580692673e+00 1.6590273503e+00 2.8149126268e+02 8.4801283764e-02 6.7778787999e-02 -3.6795230199e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3022639745e-02 5.5609065261e+00 6.6570662468e+00 7.5380000000e+03 6.3885551769e+01 1.1572530984e+00 1.6583725270e+00 2.8149126268e+02 8.4754212944e-02 6.7753522611e-02 -3.6795930862e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3331262547e-02 5.5589420472e+00 6.6557543096e+00 7.5380000000e+03 6.3885551769e+01 1.1564373817e+00 1.6577179479e+00 2.8149126268e+02 8.4707142124e-02 6.7728257222e-02 -3.6796631525e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3639885348e-02 5.5569779657e+00 6.6544426032e+00 7.5380000000e+03 6.3885551769e+01 1.1556221175e+00 1.6570636130e+00 2.8149126268e+02 8.4660071305e-02 6.7702991834e-02 -3.6797332188e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3948508149e-02 5.5550142821e+00 6.6531311278e+00 7.5380000000e+03 6.3885551769e+01 1.1548073056e+00 1.6564095222e+00 2.8149126268e+02 8.4613000485e-02 6.7677726446e-02 -3.6798032851e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4257130951e-02 5.5530509967e+00 6.6518198834e+00 7.5380000000e+03 6.3885551769e+01 1.1539929460e+00 1.6557556756e+00 2.8149126268e+02 8.4565929666e-02 6.7652461058e-02 -3.6798733513e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4565753752e-02 5.5510881101e+00 6.6505088703e+00 7.5380000000e+03 6.3885551769e+01 1.1531790388e+00 1.6551020732e+00 2.8149126268e+02 8.4518858846e-02 6.7627195670e-02 -3.6799434176e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4874376553e-02 5.5491256226e+00 6.6491980885e+00 7.5380000000e+03 6.3885551769e+01 1.1523655840e+00 1.6544487150e+00 2.8149126268e+02 8.4471788027e-02 6.7601930281e-02 -3.6800134839e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.5182999355e-02 5.5471635346e+00 6.6478875382e+00 7.5380000000e+03 6.3885551769e+01 1.1515525815e+00 1.6537956009e+00 2.8149126268e+02 8.4424717207e-02 6.7576664893e-02 -3.6800835502e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.5491622156e-02 5.5452018466e+00 6.6465772195e+00 7.5380000000e+03 6.3885551769e+01 1.1507400314e+00 1.6531427310e+00 2.8149126268e+02 8.4377646388e-02 6.7551399505e-02 -3.6801536165e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.5800244958e-02 5.5432405590e+00 6.6452671326e+00 7.5380000000e+03 6.3885551769e+01 1.1499279336e+00 1.6524901053e+00 2.8149126268e+02 8.4330575568e-02 6.7526134117e-02 -3.6802236827e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.6108867759e-02 5.5412796723e+00 6.6439572776e+00 7.5380000000e+03 6.3885551769e+01 1.1491162882e+00 1.6518377237e+00 2.8149126268e+02 8.4283504749e-02 6.7500868728e-02 -3.6802937490e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.6417490560e-02 5.5393191868e+00 6.6426476546e+00 7.5380000000e+03 6.3885551769e+01 1.1483050952e+00 1.6511855863e+00 2.8149126268e+02 8.4236433929e-02 6.7475603340e-02 -3.6803638153e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.6726113362e-02 5.5373591030e+00 6.6413382638e+00 7.5380000000e+03 6.3885551769e+01 1.1474943545e+00 1.6505336931e+00 2.8149126268e+02 8.4189363109e-02 6.7450337952e-02 -3.6804338816e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.7034736163e-02 5.5353994213e+00 6.6400291054e+00 7.5380000000e+03 6.3885551769e+01 1.1466840662e+00 1.6498820441e+00 2.8149126268e+02 8.4142292290e-02 6.7425072564e-02 -3.6805039479e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.7343358964e-02 5.5334401421e+00 6.6387201793e+00 7.5380000000e+03 6.3885551769e+01 1.1458742302e+00 1.6492306392e+00 2.8149126268e+02 8.4095221470e-02 6.7399807176e-02 -3.6805740141e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.7651981766e-02 5.5314812659e+00 6.6374114859e+00 7.5380000000e+03 6.3885551769e+01 1.1450648466e+00 1.6485794785e+00 2.8149126268e+02 8.4048150651e-02 6.7374541787e-02 -3.6806440804e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.7960604567e-02 5.5295227930e+00 6.6361030252e+00 7.5380000000e+03 6.3885551769e+01 1.1442559154e+00 1.6479285620e+00 2.8149126268e+02 8.4001079831e-02 6.7349276399e-02 -3.6807141467e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.8269227368e-02 5.5275647240e+00 6.6347947974e+00 7.5380000000e+03 6.3885551769e+01 1.1434474365e+00 1.6472778896e+00 2.8149126268e+02 8.3954009012e-02 6.7324011011e-02 -3.6807842130e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.8577850170e-02 5.5256070592e+00 6.6334868025e+00 7.5380000000e+03 6.3885551769e+01 1.1426394099e+00 1.6466274615e+00 2.8149126268e+02 8.3906938192e-02 6.7298745623e-02 -3.6808542792e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.8886472971e-02 5.5236497992e+00 6.6321790408e+00 7.5380000000e+03 6.3885551769e+01 1.1418318358e+00 1.6459772775e+00 2.8149126268e+02 8.3859867373e-02 6.7273480235e-02 -3.6809243455e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.9195095772e-02 5.5216929442e+00 6.6308715124e+00 7.5380000000e+03 6.3885551769e+01 1.1410247139e+00 1.6453273376e+00 2.8149126268e+02 8.3812796553e-02 6.7248214846e-02 -3.6809944118e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.9503718574e-02 5.5197364947e+00 6.6295642174e+00 7.5380000000e+03 6.3885551769e+01 1.1402180445e+00 1.6446776420e+00 2.8149126268e+02 8.3765725733e-02 6.7222949458e-02 -3.6810644781e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.9812341375e-02 5.5177804513e+00 6.6282571559e+00 7.5380000000e+03 6.3885551769e+01 1.1394118274e+00 1.6440281905e+00 2.8149126268e+02 8.3718654914e-02 6.7197684070e-02 -3.6811345444e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.0120964177e-02 5.5158248142e+00 6.6269503282e+00 7.5380000000e+03 6.3885551769e+01 1.1386060626e+00 1.6433789832e+00 2.8149126268e+02 8.3671584094e-02 6.7172418682e-02 -3.6812046106e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.0429586978e-02 5.5138695839e+00 6.6256437343e+00 7.5380000000e+03 6.3885551769e+01 1.1378007503e+00 1.6427300200e+00 2.8149126268e+02 8.3624513275e-02 6.7147153293e-02 -3.6812746769e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.0738209779e-02 5.5119147610e+00 6.6243373743e+00 7.5380000000e+03 6.3885551769e+01 1.1369958902e+00 1.6420813010e+00 2.8149126268e+02 8.3577442455e-02 6.7121887905e-02 -3.6813447432e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.1046832581e-02 5.5099603457e+00 6.6230312485e+00 7.5380000000e+03 6.3885551769e+01 1.1361914826e+00 1.6414328262e+00 2.8149126268e+02 8.3530371636e-02 6.7096622517e-02 -3.6814148095e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.1355455382e-02 5.5080063386e+00 6.6217253568e+00 7.5380000000e+03 6.3885551769e+01 1.1353875273e+00 1.6407845956e+00 2.8149126268e+02 8.3483300816e-02 6.7071357129e-02 -3.6814848758e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.1664078183e-02 5.5060527400e+00 6.6204196996e+00 7.5380000000e+03 6.3885551769e+01 1.1345840243e+00 1.6401366091e+00 2.8149126268e+02 8.3436229997e-02 6.7046091741e-02 -3.6815549420e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.1972700985e-02 5.5040995504e+00 6.6191142769e+00 7.5380000000e+03 6.3885551769e+01 1.1337809737e+00 1.6394888669e+00 2.8149126268e+02 8.3389159177e-02 6.7020826352e-02 -3.6816250083e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.2281323786e-02 5.5021467703e+00 6.6178090889e+00 7.5380000000e+03 6.3885551769e+01 1.1329783755e+00 1.6388413688e+00 2.8149126268e+02 8.3342088358e-02 6.6995560964e-02 -3.6816950746e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.2589946587e-02 5.5001944001e+00 6.6165041357e+00 7.5380000000e+03 6.3885551769e+01 1.1321762296e+00 1.6381941148e+00 2.8149126268e+02 8.3295017538e-02 6.6970295576e-02 -3.6817651409e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.2898569389e-02 5.4982424401e+00 6.6151994174e+00 7.5380000000e+03 6.3885551769e+01 1.1313745361e+00 1.6375471050e+00 2.8149126268e+02 8.3247946718e-02 6.6945030188e-02 -3.6818352072e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.3207192190e-02 5.4962908909e+00 6.6138949342e+00 7.5380000000e+03 6.3885551769e+01 1.1305732949e+00 1.6369003394e+00 2.8149126268e+02 8.3200875899e-02 6.6919764800e-02 -3.6819052734e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.3515814992e-02 5.4943397529e+00 6.6125906862e+00 7.5380000000e+03 6.3885551769e+01 1.1297725061e+00 1.6362538180e+00 2.8149126268e+02 8.3153805079e-02 6.6894499411e-02 -3.6819753397e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.3824437793e-02 5.4923890266e+00 6.6112866735e+00 7.5380000000e+03 6.3885551769e+01 1.1289721697e+00 1.6356075408e+00 2.8149126268e+02 8.3106734260e-02 6.6869234023e-02 -3.6820454060e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.4133060594e-02 5.4904387122e+00 6.6099828964e+00 7.5380000000e+03 6.3885551769e+01 1.1281722856e+00 1.6349615077e+00 2.8149126268e+02 8.3059663440e-02 6.6843968635e-02 -3.6821154723e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.4441683396e-02 5.4884888104e+00 6.6086793549e+00 7.5380000000e+03 6.3885551769e+01 1.1273728539e+00 1.6343157188e+00 2.8149126268e+02 8.3012592621e-02 6.6818703247e-02 -3.6821855385e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.4750306197e-02 5.4865393216e+00 6.6073760492e+00 7.5380000000e+03 6.3885551769e+01 1.1265738745e+00 1.6336701741e+00 2.8149126268e+02 8.2965521801e-02 6.6793437859e-02 -3.6822556048e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.5058928998e-02 5.4845902461e+00 6.6060729794e+00 7.5380000000e+03 6.3885551769e+01 1.1257753475e+00 1.6330248735e+00 2.8149126268e+02 8.2918450982e-02 6.6768172470e-02 -3.6823256711e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.5367551800e-02 5.4826415844e+00 6.6047701456e+00 7.5380000000e+03 6.3885551769e+01 1.1249772728e+00 1.6323798171e+00 2.8149126268e+02 8.2871380162e-02 6.6742907082e-02 -3.6823957374e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.5676174601e-02 5.4806933370e+00 6.6034675480e+00 7.5380000000e+03 6.3885551769e+01 1.1241796505e+00 1.6317350049e+00 2.8149126268e+02 8.2824309343e-02 6.6717641694e-02 -3.6824658037e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.5984797402e-02 5.4787455044e+00 6.6021651868e+00 7.5380000000e+03 6.3885551769e+01 1.1233824806e+00 1.6310904368e+00 2.8149126268e+02 8.2777238523e-02 6.6692376306e-02 -3.6825358699e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.6293420204e-02 5.4767980868e+00 6.6008630620e+00 7.5380000000e+03 6.3885551769e+01 1.1225857630e+00 1.6304461130e+00 2.8149126268e+02 8.2730167703e-02 6.6667110917e-02 -3.6826059362e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.6602043005e-02 5.4748510849e+00 6.5995611739e+00 7.5380000000e+03 6.3885551769e+01 1.1217894978e+00 1.6298020333e+00 2.8149126268e+02 8.2683096884e-02 6.6641845529e-02 -3.6826760025e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.6910665806e-02 5.4729044990e+00 6.5982595225e+00 7.5380000000e+03 6.3885551769e+01 1.1209936849e+00 1.6291581977e+00 2.8149126268e+02 8.2636026064e-02 6.6616580141e-02 -3.6827460688e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.7219288608e-02 5.4709583295e+00 6.5969581080e+00 7.5380000000e+03 6.3885551769e+01 1.1201983244e+00 1.6285146064e+00 2.8149126268e+02 8.2588955245e-02 6.6591314753e-02 -3.6828161351e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.7527911409e-02 5.4690125771e+00 6.5956569306e+00 7.5380000000e+03 6.3885551769e+01 1.1194034163e+00 1.6278712592e+00 2.8149126268e+02 8.2541884425e-02 6.6566049365e-02 -3.6828862013e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.7836534211e-02 5.4670672419e+00 6.5943559903e+00 7.5380000000e+03 6.3885551769e+01 1.1186089605e+00 1.6272281562e+00 2.8149126268e+02 8.2494813606e-02 6.6540783976e-02 -3.6829562676e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
4.8145157012e-02 5.4651223246e+00 6.5930552873e+00 7.5380000000e+03 6.3885551769e+01 1.1178149571e+00 1.6265852973e+00 2.8149126268e+02 8.2447742786e-02 6.6515518588e-02 -3.6830263339e-03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
